label,img_distance,anomaly_score,z_distance
8,0.2025965452194214,0.3470166325569153,0.07347995042800903
8,0.2315976619720459,0.45185133814811707,0.08531294018030167
8,0.11846597492694855,0.32158559560775757,0.20830924808979034
8,0.1255078762769699,0.15993522107601166,0.05801455304026604
8,0.1898195594549179,0.3190705180168152,0.018536441028118134
8,0.21292075514793396,0.5569173097610474,0.16752998530864716
8,0.20489102602005005,0.36141324043273926,0.020129693672060966
8,0.15917997062206268,0.24515816569328308,0.19962775707244873
8,0.1090371161699295,0.19405284523963928,0.06137169525027275
8,0.12906010448932648,0.25863736867904663,0.03452664613723755
8,0.24777314066886902,0.3486015200614929,0.09583627432584763
8,0.1626104861497879,0.25649628043174744,0.27028557658195496
8,0.19665198028087616,0.4255558252334595,0.03545820713043213
8,0.13357019424438477,0.2415609061717987,0.03665327653288841
8,0.17727221548557281,0.3916301727294922,0.05008673667907715
8,0.11351246386766434,0.21254315972328186,0.012094885110855103
8,0.20556293427944183,0.36802709102630615,0.12473618984222412
8,0.13565313816070557,0.23624947667121887,0.0825953260064125
8,0.17314746975898743,0.28311675786972046,0.18323606252670288
8,0.19187374413013458,0.4409676790237427,0.31560561060905457
8,0.12387289851903915,0.23684853315353394,0.005019712261855602
8,0.14636735618114471,0.1800650656223297,0.1287596970796585
8,0.20349645614624023,0.5393642783164978,0.020740171894431114
8,0.16300605237483978,0.40247756242752075,0.12100367993116379
8,0.2728971242904663,0.7138529419898987,0.05246106535196304
8,0.11161185055971146,0.33485186100006104,0.01314050517976284
8,0.13781623542308807,0.191603422164917,0.035164106637239456
8,0.16928952932357788,0.5241415500640869,0.060853879898786545
8,0.26295316219329834,0.5516120195388794,0.12242807447910309
8,0.19027526676654816,0.33727478981018066,0.056254610419273376
8,0.12668654322624207,0.2803467810153961,0.09593265503644943
8,0.16566626727581024,0.38466721773147583,0.026373423635959625
8,0.29427215456962585,0.5418128967285156,0.14913669228553772
8,0.2723117172718048,0.8983368873596191,0.12280911952257156
8,0.12143903970718384,0.2198919951915741,0.0064035141840577126
8,0.1886933594942093,0.4262115955352783,0.16915275156497955
8,0.22836615145206451,0.41289252042770386,0.09796033799648285
8,0.23699399828910828,0.532686710357666,0.07075332850217819
8,0.2650967836380005,0.5654963850975037,0.07945971190929413
8,0.27565839886665344,0.3995669484138489,0.16369526088237762
8,0.2536313235759735,0.5951573848724365,0.05271283537149429
8,0.11071736365556717,0.2343825101852417,0.008332151919603348
8,0.30761101841926575,0.9106882810592651,0.17295370995998383
8,0.17312374711036682,0.3783286213874817,0.042108602821826935
8,0.20527702569961548,0.6113739013671875,0.2220691591501236
8,0.2105906754732132,0.3147225081920624,0.021667135879397392
8,0.1439623236656189,0.2494805008172989,0.033750105649232864
8,0.1755712628364563,0.5232065320014954,0.1416293829679489
8,0.14996740221977234,0.20122992992401123,0.06362387537956238
8,0.16167688369750977,0.26514267921447754,0.053851716220378876
8,0.25810813903808594,0.6468466520309448,0.03411269560456276
8,0.22797037661075592,0.43958747386932373,0.020995743572711945
8,0.26562273502349854,0.6527632474899292,0.06068843603134155
8,0.2439284771680832,0.6148918271064758,0.12348725646734238
8,0.2040243297815323,0.4190981388092041,0.08674298971891403
8,0.24781394004821777,0.41309458017349243,0.05024823918938637
8,0.24952927231788635,0.5635132789611816,0.04784915968775749
8,0.20056921243667603,0.3029767870903015,0.06782228499650955
8,0.27669718861579895,0.4593470096588135,0.16251583397388458
8,0.18310192227363586,0.3408587574958801,0.06947731226682663
8,0.2255348265171051,0.43908360600471497,0.1905413568019867
8,0.1945512741804123,0.42343759536743164,0.10118360072374344
8,0.2357868254184723,0.3090084493160248,0.30270659923553467
8,0.2133236676454544,0.26464617252349854,0.12148141860961914
8,0.12280843406915665,0.22058850526809692,0.01995205134153366
8,0.09933656454086304,0.12820591032505035,0.03001216985285282
8,0.16476567089557648,0.24863146245479584,0.06877832114696503
8,0.16235323250293732,0.31157785654067993,0.047786541283130646
8,0.12826570868492126,0.26757264137268066,0.011142217554152012
8,0.13233758509159088,0.20342101156711578,0.04601230099797249
8,0.2844162881374359,0.5673784017562866,0.03665883094072342
8,0.1618744134902954,0.23484434187412262,0.13298369944095612
8,0.10373570770025253,0.1936793327331543,0.01224581804126501
8,0.16467086970806122,0.36892539262771606,0.03438401222229004
8,0.19524715840816498,0.26140475273132324,0.09345801919698715
8,0.22674956917762756,0.42149242758750916,0.3319791257381439
8,0.12662915885448456,0.19403782486915588,0.11516816169023514
8,0.1425033062696457,0.1992892622947693,0.05997287109494209
8,0.208867147564888,0.42894965410232544,0.05603884533047676
8,0.17283274233341217,0.3412879705429077,0.04194394126534462
8,0.21984758973121643,0.3591572642326355,0.032014936208724976
8,0.3049541413784027,0.43242233991622925,0.14216302335262299
8,0.19379405677318573,0.29597440361976624,0.0769047886133194
8,0.15742067992687225,0.24110949039459229,0.006086952518671751
8,0.19143538177013397,0.5373522043228149,0.07470959424972534
8,0.15701515972614288,0.3274011015892029,0.02425246685743332
8,0.09468930959701538,0.18975110352039337,0.016622859984636307
8,0.1458396464586258,0.1855890303850174,0.04238275811076164
8,0.10215672105550766,0.1660284698009491,0.16514922678470612
8,0.17140018939971924,0.4036496877670288,0.13503488898277283
8,0.1758100539445877,0.27189967036247253,0.11690021306276321
8,0.3194267153739929,0.7556154131889343,0.24719974398612976
8,0.11295875161886215,0.13444826006889343,0.03382829576730728
8,0.15126444399356842,0.25085002183914185,0.1828490048646927
8,0.10383143275976181,0.2190321981906891,0.02351067028939724
8,0.2529619038105011,0.4757051467895508,0.09487739950418472
8,0.17499269545078278,0.32478177547454834,0.06998755782842636
8,0.141303151845932,0.27205002307891846,0.04301498830318451
8,0.18487030267715454,0.28661680221557617,0.04238797724246979
8,0.21939073503017426,0.43538713455200195,0.2582564353942871
8,0.21753552556037903,0.6510299444198608,0.03618835657835007
8,0.2155522108078003,0.48109912872314453,0.18648013472557068
8,0.19146811962127686,0.3922058343887329,0.2543441653251648
8,0.20801271498203278,0.45522794127464294,0.26970964670181274
8,0.22994235157966614,0.4211128354072571,0.12067842483520508
8,0.22218769788742065,0.47428953647613525,0.021985406056046486
8,0.18988510966300964,0.32758665084838867,0.19982856512069702
8,0.17275062203407288,0.3101399540901184,0.10602819919586182
8,0.244139164686203,0.6508285999298096,0.04060101881623268
8,0.12170814722776413,0.16825491189956665,0.05756442993879318
8,0.4090985059738159,0.7654596567153931,0.056939687579870224
8,0.3855648338794708,0.8499980568885803,0.048591259866952896
8,0.27559545636177063,0.5985636711120605,0.178501695394516
8,0.1728164255619049,0.3130118250846863,0.029435331001877785
8,0.3857859969139099,0.5408700704574585,0.06298483908176422
8,0.24837563931941986,0.32659560441970825,0.04838787764310837
8,0.1748342514038086,0.21374133229255676,0.03953557461500168
8,0.15772590041160583,0.22544433176517487,0.06741734594106674
8,0.21645323932170868,0.3488779664039612,0.11241644620895386
8,0.25516796112060547,0.4241296350955963,0.08157529681921005
8,0.15087008476257324,0.21135622262954712,0.01190287433564663
8,0.20702305436134338,0.5506945848464966,0.050401438027620316
8,0.18570375442504883,0.5471885800361633,0.08411241322755814
8,0.1918025016784668,0.4751555323600769,0.43643835186958313
8,0.30855095386505127,0.44284433126449585,0.05233732983469963
8,0.23152214288711548,0.48434048891067505,0.05500480905175209
8,0.21654735505580902,0.471762478351593,0.08938676863908768
8,0.19131076335906982,0.3419669568538666,0.08287571370601654
8,0.22515973448753357,0.5281145572662354,0.1059945821762085
8,0.28106650710105896,0.5016142129898071,0.18911729753017426
8,0.20409345626831055,0.48266756534576416,0.01673024706542492
8,0.17691674828529358,0.2993462085723877,0.10138395428657532
8,0.24854189157485962,0.4715733826160431,0.04104769229888916
8,0.26816150546073914,0.5066168904304504,0.05401549115777016
8,0.16180269420146942,0.4013420343399048,0.036400821059942245
8,0.2908962070941925,0.44987428188323975,0.027720950543880463
8,0.28932589292526245,0.3660275936126709,0.18573372066020966
8,0.22467555105686188,0.30315232276916504,0.06835882365703583
8,0.13572901487350464,0.2047797441482544,0.010939263738691807
8,0.17324449121952057,0.2634831964969635,0.051507193595170975
8,0.10554026067256927,0.1304343193769455,0.08189938217401505
8,0.1746353805065155,0.24018901586532593,0.3211585283279419
8,0.19859245419502258,0.31509411334991455,0.23001888394355774
8,0.17401652038097382,0.3786287307739258,0.03653625398874283
8,0.21519088745117188,0.336333692073822,0.0420587994158268
8,0.21746300160884857,0.3165040910243988,0.04099391773343086
